manufacturer,version,fuel_date,trip_distance(km),power(kW),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Renault,ZOE Q210 Intens,31.08.2017,940,65,131,Summer tires,1,0,1,Moderate,13.9,1,0,40.7,0.1,
Renault,ZOE Q210 Intens,31.07.2017,1222,65,169,Summer tires,1,0,1,Moderate,13.8,1,0,37.9,0,
Renault,ZOE Q210 Intens,30.06.2017,894,65,123,Summer tires,1,0,1,Moderate,13.8,1,0,38.2,0,
Renault,ZOE Q210 Intens,31.05.2017,415,65,56,Summer tires,1,0,1,Moderate,13.5,0,0,38.3,-0.3,
Renault,ZOE Q210 Intens,30.04.2017,1023,65,160,Winter tires,1,0,1,Moderate,15.6,1,0,39,1.8,
Renault,ZOE Q210 Intens,31.03.2017,624,65,102,Winter tires,1,0,1,Moderate,16.3,1,0,35.4,2.5,
Renault,ZOE Q210 Intens,28.02.2017,408,65,71,Winter tires,1,0,1,Moderate,17.4,1,0,33.9,3.6,
Renault,ZOE Q210 Intens,31.01.2017,566,65,120,Winter tires,1,0,1,Moderate,21.2,1,0,32.5,7.4,
Renault,ZOE Q210 Intens,31.12.2016,1134,65,217,Winter tires,1,0,1,Moderate,19.1,1,0,32.9,5.3,
Renault,ZOE Q210 Intens,30.11.2016,1102,65,192,Winter tires,1,0,1,Moderate,17.4,1,0,35.6,3.6,
Renault,ZOE Q210 Intens,31.10.2016,1056,65,171,Summer tires,1,0,1,Moderate,16.2,1,0,34.3,2.4,
Renault,ZOE Q210 Intens,30.09.2016,730,65,106,Summer tires,1,0,1,Moderate,14.5,1,0,39.4,0.7,
Renault,ZOE Q210 Intens,15.09.2016,273,65,36,Summer tires,1,0,1,Moderate,13.3,1,0,35.7,-0.5,
Renault,ZOE Q210 Intens,31.08.2016,1133,65,152,Summer tires,1,0,1,Moderate,13.4,1,0,39.3,-0.4,
Renault,ZOE Q210 Intens,31.07.2016,1162,65,157,Summer tires,1,0,1,Moderate,13.5,1,0,38.7,-0.3,
Renault,ZOE Q210 Intens,30.06.2016,1455,65,199,Summer tires,1,0,1,Moderate,13.7,1,0,38.2,-0.1,
Renault,ZOE Q210 Intens,31.05.2016,636,65,93,Winter tires,1,1,1,Moderate,14.6,1,0,36,0.8,
Renault,ZOE Q210 Intens,30.04.2016,935,65,135,Winter tires,1,1,1,Moderate,14.4,1,0,34.8,0.6,
Renault,ZOE Q210 Intens,31.03.2016,831,65,137,Winter tires,1,1,1,Moderate,16.5,1,0,36.3,2.7,alle Ladungen März 2016
Renault,ZOE Q210 Intens,29.02.2016,674,65,114,Winter tires,1,1,1,Moderate,16.9,1,0,35,3.1,alle Ladungen Februar
Renault,ZOE Q210 Intens,31.01.2016,934,65,167,Winter tires,1,1,1,Moderate,17.9,1,0,42,4.1,alle Teilladungen 1/2016
Renault,ZOE Q210 Intens,31.12.2015,192,65,32,Winter tires,1,1,1,Moderate,16.8,1,0,44.5,3,mehrere Teilladungen
Renault,ZOE Q210 Intens,22.12.2015,119,65,20,Winter tires,1,0,1,Moderate,17,1,1,26.9,3.2,
Renault,ZOE Q210 Intens,18.12.2015,165,65,26,Winter tires,1,1,1,Moderate,16.1,1,1,38,2.3,mehrere Teilladungen
Renault,ZOE Q210 Intens,15.12.2015,218,65,35,Winter tires,1,1,1,Moderate,16.1,1,0,43,2.3,mehrere Teilladungen
Renault,ZOE Q210 Intens,10.12.2015,144,65,23,Winter tires,1,0,1,Moderate,16.5,1,0,31.8,2.7,2 Teilladungen
Renault,ZOE Q210 Intens,05.12.2015,75,65,13,Winter tires,1,0,1,Moderate,18,1,0,33.6,4.2,
Renault,ZOE Q210 Intens,03.12.2015,103,65,18,Winter tires,1,0,1,Moderate,18,1,0,35.7,4.2,
Renault,ZOE Q210 Intens,26.11.2015,41,65,7,Winter tires,1,0,1,Moderate,19.3,1,0,35.2,5.5,kalt
Renault,ZOE Q210 Intens,25.11.2015,90,65,16,Winter tires,1,0,1,Moderate,17.9,1,0,35.7,4.1,
Renault,ZOE Q210 Intens,21.11.2015,144,65,22,Winter tires,1,0,1,Moderate,15.3,1,0,44,1.5,Ladestand 4% -&gt; 99%<br />Elektrodrive Schnelladung 47 min
Renault,ZOE Q210 Intens,19.11.2015,62,65,7,Winter tires,0,0,1,Moderate,12.4,0,0,53.3,-1.4,
Renault,ZOE Q210 Intens,19.11.2015,85,65,11,Winter tires,1,0,1,Moderate,13.9,0,0,43.1,0.1,
Renault,ZOE Q210 Intens,18.11.2015,59,65,8,Winter tires,1,0,1,Moderate,14.1,0,0,34.4,0.3,
Renault,ZOE Q210 Intens,16.11.2015,141,65,20,Winter tires,1,0,1,Moderate,14.8,0,0,30.3,1,
Renault,ZOE Q210 Intens,12.11.2015,75,65,10,Winter tires,1,0,1,Moderate,14.3,0,0,37.1,0.5,
Renault,ZOE Q210 Intens,10.11.2015,121,65,17,Winter tires,1,0,1,Moderate,14.1,0,0,34.1,0.3,
Renault,ZOE Q210 Intens,07.11.2015,149,65,21,Winter tires,1,0,1,Moderate,14.5,0,0,42.3,0.7,
Renault,ZOE Q210 Intens,04.11.2015,72,65,10,Winter tires,1,0,0,Moderate,15.4,1,0,27.4,1.6,
Renault,ZOE Q210 Intens,01.11.2015,144,65,20,Winter tires,1,0,1,Moderate,14.4,0,0,49,0.6,
Renault,ZOE Q210 Intens,30.10.2015,42,65,5,Winter tires,1,0,1,Moderate,14.1,0,0,31.8,0.3,
Renault,ZOE Q210 Intens,29.10.2015,346,65,52,Summer tires,1,0,1,Moderate,15.1,1,0,34.6,1.3,mehrere Teilladungen
Renault,ZOE Q210 Intens,22.10.2015,66,65,9,Summer tires,1,0,1,Moderate,14.1,1,0,47.3,0.3,
Renault,ZOE Q210 Intens,21.10.2015,146,65,23,Summer tires,1,0,1,Normal,16,1,0,38,2.2,
Renault,ZOE Q210 Intens,17.10.2015,123,65,20,Summer tires,1,1,0,Normal,16.2,1,0,36,2.4,
Renault,ZOE Q210 Intens,14.10.2015,191,65,30,Summer tires,1,1,0,Normal,16.1,1,0,30.4,2.3,
Renault,ZOE Q210 Intens,09.10.2015,110,65,17,Summer tires,1,0,1,Normal,15.6,1,0,38.2,1.8,
Renault,ZOE Q210 Intens,02.10.2015,168,65,24,Summer tires,1,0,1,Moderate,14.5,1,0,48.9,0.7,
Renault,ZOE Q210 Intens,01.10.2015,57,65,8,Summer tires,1,0,1,Moderate,15.4,1,0,35.2,1.6,
Renault,ZOE Q210 Intens,29.09.2015,113,65,16,Summer tires,1,0,1,Moderate,14.6,1,0,37.4,0.8,
Renault,ZOE Q210 Intens,26.09.2015,168,65,24,Summer tires,0,0,1,Normal,14.6,0,0,56.3,0.8,
Renault,ZOE Q210 Intens,24.09.2015,114,65,18,Summer tires,1,1,0,Fast,16.2,0,0,55.2,2.4,
Renault,ZOE Q210 Intens,22.09.2015,111,65,14,Summer tires,1,0,1,Moderate,13.2,0,0,39.2,-0.6,
Renault,ZOE Q210 Intens,19.09.2015,133,65,18,Summer tires,1,0,1,Normal,13.8,0,0,35.2,0,
Renault,ZOE Q210 Intens,16.09.2015,67,65,8,Summer tires,1,0,1,Moderate,12.9,0,0,57,-0.9,
Renault,ZOE Q210 Intens,12.09.2015,52,65,7,Summer tires,0,1,1,Normal,14.9,0,0,43.7,1.1,
Renault,ZOE Q210 Intens,11.09.2015,114,65,14,Summer tires,1,1,1,Moderate,13.1,0,0,33.4,-0.7,
Renault,ZOE Q210 Intens,08.09.2015,119,65,15,Summer tires,0,0,1,Moderate,12.9,0,0,52.9,-0.9,
Renault,ZOE Q210 Intens,08.09.2015,50,65,6,Summer tires,1,1,1,Moderate,13.4,0,0,45.1,-0.4,
Renault,ZOE Q210 Intens,07.09.2015,84,65,12,Summer tires,1,0,1,Moderate,14.8,0,0,32,1,
Renault,ZOE Q210 Intens,03.09.2015,130,65,18,Summer tires,1,1,1,Moderate,13.9,1,0,42.2,0.1,
Renault,ZOE Q210 Intens,01.09.2015,48,65,6,Summer tires,1,1,1,Moderate,13.1,1,0,54.9,-0.7,
Renault,ZOE Q210 Intens,30.08.2015,135,65,17,Summer tires,1,0,1,Moderate,13.2,1,0,38.4,-0.6,
Renault,ZOE Q210 Intens,24.08.2015,64,65,8,Summer tires,0,1,1,Moderate,13.5,1,0,44.6,-0.3,
Renault,ZOE Q210 Intens,23.08.2015,66,65,10,Summer tires,1,0,1,Normal,15.6,1,0,34.3,1.8,
Renault,ZOE Q210 Intens,20.08.2015,51,65,7,Summer tires,1,0,1,Moderate,14.2,0,0,31.7,0.4,
Renault,ZOE Q210 Intens,17.08.2015,60,65,7,Summer tires,1,0,1,Moderate,11.9,0,0,38.8,-1.9,
Renault,ZOE Q210 Intens,15.08.2015,193,65,25,Summer tires,1,1,1,Moderate,13,1,0,39.6,-0.8,
Renault,ZOE Q210 Intens,11.08.2015,60,65,7.4,Summer tires,1,1,1,Moderate,12.3,1,0,47.9,-1.5,
Renault,ZOE Q210 Intens,06.08.2015,189,65,24,Summer tires,1,1,1,Moderate,13.3,1,0,43.7,-0.5,
Renault,ZOE Q210 Intens,27.07.2015,155,65,21,Summer tires,1,1,1,Moderate,13.9,1,0,47.8,0.1,
Renault,ZOE Q210 Intens,25.07.2015,39,65,5,Summer tires,1,1,0,Moderate,13.3,1,0,46.9,-0.5,
Renault,ZOE Q210 Intens,24.07.2015,116,65,15,Summer tires,1,1,1,Moderate,13.4,1,0,46.3,-0.4,
Renault,ZOE Q210 Intens,21.07.2015,110,65,15,Summer tires,1,0,1,Moderate,14.1,1,0,42.5,0.3,
Renault,ZOE Q210 Intens,19.07.2015,68,65,10,Summer tires,1,0,1,Moderate,14.9,1,0,32.6,1.1,
Renault,ZOE Q210 Intens,15.07.2015,125,65,16,Summer tires,1,0,1,Moderate,13,0,0,37.5,-0.8,
Renault,ZOE Q210 Intens,11.07.2015,44,65,6,Summer tires,1,0,0,Moderate,15.7,1,0,25.5,1.9,
Renault,ZOE Q210 Intens,09.07.2015,93,65,12,Summer tires,1,0,1,Moderate,13,1,0,38.2,-0.8,
Renault,ZOE Q210 Intens,07.07.2015,51,65,6,Summer tires,1,0,1,Moderate,12.8,1,0,41.7,-1,
Renault,ZOE Q210 Intens,06.07.2015,102,65,14,Summer tires,1,0,1,Moderate,14.2,1,0,35.2,0.4,
Renault,ZOE Q210 Intens,02.07.2015,67,65,8,Summer tires,1,0,1,Moderate,12.5,1,0,41,-1.3,
Renault,ZOE Q210 Intens,30.06.2015,130,65,16,Summer tires,1,0,1,Moderate,12.9,1,0,41.3,-0.9,
Renault,ZOE Q210 Intens,28.06.2015,82,65,11,Summer tires,1,0,1,Moderate,14.2,0,0,36.7,0.4,
Renault,ZOE Q210 Intens,25.06.2015,127,65,17,Summer tires,1,0,1,Moderate,13.4,0,0,33.9,-0.4,
Renault,ZOE Q210 Intens,21.06.2015,122,65,17,Summer tires,1,0,1,Moderate,14.6,0,0,34.2,0.8,
Renault,ZOE Q210 Intens,16.06.2015,56,65,6,Summer tires,1,0,1,Moderate,12,0,0,32.5,-1.8,
Renault,ZOE Q210 Intens,14.06.2015,65,65,9,Summer tires,1,0,1,Moderate,15,0,0,39.6,1.2,
Renault,ZOE Q210 Intens,11.06.2015,111,65,16,Summer tires,1,0,1,Moderate,14.7,0,0,43.5,0.9,
Renault,ZOE Q210 Intens,09.06.2015,71,65,9,Summer tires,0,0,1,Moderate,13.2,0,0,47.3,-0.6,
Renault,ZOE Q210 Intens,06.06.2015,110,65,15,Summer tires,1,0,1,Moderate,14.4,1,0,32.6,0.6,
Renault,ZOE Q210 Intens,04.06.2015,92,65,13,Summer tires,1,0,1,Moderate,14.5,1,0,31.5,0.7,
Renault,ZOE Q210 Intens,05.05.2015,139,65,18,Summer tires,1,1,1,Moderate,13.3,0,0,46.6,-0.5,
Renault,ZOE Q210 Intens,03.05.2015,74,65,11,Summer tires,1,0,0,Moderate,15.7,0,0,30.1,1.9,
Renault,ZOE Q210 Intens,30.04.2015,84,65,11,Summer tires,0,0,1,Moderate,14.2,0,0,46.3,0.4,
Renault,ZOE Q210 Intens,29.04.2015,78,65,10,Summer tires,0,0,1,Moderate,13.7,0,0,55.6,-0.1,
Renault,ZOE Q210 Intens,28.04.2015,81,65,14,Summer tires,0,0,1,Moderate,18.1,1,0,46,4.3,winterlich
Renault,ZOE Q210 Intens,28.04.2015,84,65,11,Summer tires,0,0,1,Moderate,13.4,0,0,48.2,-0.4,
Renault,ZOE Q210 Intens,27.04.2015,58,65,6,Summer tires,1,1,0,Moderate,11.5,0,0,27.3,-2.3,
Renault,ZOE Q210 Intens,26.04.2015,106,65,17,Summer tires,1,0,1,Moderate,16.5,1,0,36.2,2.7,
Renault,ZOE Q210 Intens,21.04.2015,56,65,7,Summer tires,1,0,1,Moderate,12.7,0,0,34.8,-1.1,
Renault,ZOE Q210 Intens,19.04.2015,106,65,16,Summer tires,1,0,1,Normal,15.9,1,0,44.7,2.1,
Renault,ZOE Q210 Intens,18.04.2015,100,65,15,Winter tires,1,0,1,Moderate,15.9,1,0,30.8,2.1,
Renault,ZOE Q210 Intens,14.04.2015,90,65,12,Winter tires,1,0,1,Moderate,13.5,0,0,38.5,-0.3,
Renault,ZOE Q210 Intens,11.04.2015,94,65,13,Winter tires,1,0,1,Moderate,14.7,0,0,39.1,0.9,
Renault,ZOE Q210 Intens,09.04.2015,86,65,12,Winter tires,1,0,1,Normal,14.5,1,0,46,0.7,
Renault,ZOE Q210 Intens,07.04.2015,82,65,15,Winter tires,1,0,1,Normal,19.2,1,0,37.5,5.4,winterlich
Renault,ZOE Q210 Intens,02.04.2015,167,65,29,Winter tires,1,1,1,Moderate,17.7,1,0,31.6,3.9,
Renault,ZOE Q210 Intens,28.03.2015,112,65,17,Winter tires,1,0,1,Moderate,15.3,0,0,41.4,1.5,
Renault,ZOE Q210 Intens,25.03.2015,108,65,15,Winter tires,1,0,1,Moderate,14.3,0,0,41.1,0.5,
Renault,ZOE Q210 Intens,24.03.2015,151,65,23,Winter tires,1,1,0,Moderate,15.5,0,0,38,1.7,
Renault,ZOE Q210 Intens,17.03.2015,120,65,17,Winter tires,1,1,1,Moderate,14.3,0,0,57.8,0.5,
Renault,ZOE Q210 Intens,16.03.2015,95,65,13,Winter tires,1,1,1,Moderate,14.1,0,0,36.1,0.3,
Renault,ZOE Q210 Intens,14.03.2015,59,65,10,Winter tires,1,0,0,Normal,18.1,1,0,29.7,4.3,
Renault,ZOE Q210 Intens,10.03.2015,103,65,15,Winter tires,1,1,1,Moderate,14.9,1,0,45.3,1.1,
Renault,ZOE Q210 Intens,07.03.2015,100,65,16,Winter tires,1,1,1,Moderate,16.3,1,0,37,2.5,
Renault,ZOE Q210 Intens,05.03.2015,86,65,19.5,Winter tires,1,1,1,Normal,16,1,0,35.9,2.2,
Renault,ZOE Q210 Intens,04.03.2015,90,65,14,Winter tires,1,1,1,Moderate,16,1,0,38.7,2.2,
Renault,ZOE Q210 Intens,03.03.2015,103,65,18,Winter tires,1,1,1,Normal,18.1,1,0,40.4,4.3,
Renault,ZOE Q210 Intens,01.03.2015,284,65,52,Winter tires,1,1,1,Normal,18.3,1,0,42.7,4.5,
Renault,ZOE Q210 Intens,24.02.2015,35,65,5,Winter tires,1,1,0,Moderate,16.7,1,0,39.8,2.9,
Renault,ZOE Q210 Intens,23.02.2015,80,65,13,Winter tires,1,1,1,Moderate,16.3,1,0,55.8,2.5,
Renault,ZOE Q210 Intens,22.02.2015,190,65,34,Winter tires,1,0,1,Normal,18.3,1,0,49.5,4.5,
Renault,ZOE Q210 Intens,18.02.2015,55,65,10,Winter tires,1,0,0,Normal,19,1,0,28.4,5.2,
Renault,ZOE Q210 Intens,17.02.2015,100,65,19,Winter tires,1,0,0,Normal,19,1,0,32.6,5.2,
Renault,ZOE Q210 Intens,10.02.2015,57,65,11,Winter tires,1,0,0,Normal,20,1,0,28.1,6.2,
Renault,ZOE Q210 Intens,08.02.2015,77,65,15,Winter tires,1,1,1,Normal,20.2,1,0,45.7,6.4,
Renault,ZOE Q210 Intens,05.02.2015,58,65,13,Winter tires,1,0,1,Normal,23.4,1,0,37.8,9.6,
Renault,ZOE Q210 Intens,04.02.2015,126,65,21,Winter tires,1,0,1,Moderate,17.3,1,0,50.7,3.5,
Renault,ZOE Q210 Intens,02.02.2015,60,65,12,Winter tires,1,1,0,Normal,20.7,1,0,48.8,6.9,
Renault,ZOE Q210 Intens,31.01.2015,96,65,19,Winter tires,1,1,0,Normal,20,1,0,36.4,6.2,
Renault,ZOE Q210 Intens,29.01.2015,90,65,16,Winter tires,1,1,0,Moderate,17.9,1,0,44.9,4.1,
Renault,ZOE Q210 Intens,28.01.2015,92,65,17,Winter tires,1,1,0,Moderate,18.5,1,0,54.6,4.7,
Renault,ZOE Q210 Intens,27.01.2015,42,65,20.5,Winter tires,1,1,0,Normal,20,1,0,42,6.2,
Renault,ZOE Q210 Intens,26.01.2015,68,65,14,Winter tires,1,1,0,Normal,20.6,1,0,40.6,6.8,
Renault,ZOE Q210 Intens,23.01.2015,88,65,16,Winter tires,1,1,0,Normal,19,1,0,37,5.2,
Renault,ZOE Q210 Intens,22.01.2015,204,65,39,Winter tires,1,1,0,Normal,19.5,1,0,46.2,5.7,
Renault,ZOE Q210 Intens,17.01.2015,55,65,9,Winter tires,1,1,0,Normal,17.8,1,0,36.8,4,
Renault,ZOE Q210 Intens,15.01.2015,82,65,13,Winter tires,0,0,1,Normal,16.8,1,0,52.2,3,
Renault,ZOE Q210 Intens,14.01.2015,52,65,7,Winter tires,0,0,1,Moderate,14.2,1,0,59.3,0.4,
Renault,ZOE Q210 Intens,13.01.2015,134,65,23,Winter tires,1,1,1,Normal,18,1,0,47.7,4.2,
Renault,ZOE Q210 Intens,12.01.2015,43,65,7,Winter tires,1,1,0,Normal,17.4,1,0,41.1,3.6,
Renault,ZOE Q210 Intens,09.01.2015,50,65,8,Winter tires,1,1,0,Normal,17.6,1,0,31.8,3.8,
Renault,ZOE Q210 Intens,08.01.2015,93,65,16,Winter tires,1,1,1,Normal,17.3,1,0,44.3,3.5,
Renault,ZOE Q210 Intens,05.01.2015,37,65,8,Winter tires,1,0,0,Normal,31.4,1,0,30.7,17.6,viel Heizung - geringe Fahrleistung
Renault,ZOE Q210 Intens,03.01.2015,126,65,28,Winter tires,1,0,0,Normal,22.8,1,0,29.1,9,viel Heizung - geringe Fahrleistung
Renault,ZOE Q210 Intens,29.12.2014,39,65,8,Winter tires,1,1,0,Normal,21.8,1,0,37,8,Stau - Heizung (ECO aus) -10 Grad
Renault,ZOE Q210 Intens,27.12.2014,104,65,17,Winter tires,0,0,1,Moderate,17.2,1,0,57.2,3.4,
Renault,ZOE Q210 Intens,24.12.2014,86,65,13,Winter tires,1,1,1,Moderate,16.1,1,0,50.7,2.3,
Renault,ZOE Q210 Intens,23.12.2014,64,65,9,Winter tires,1,0,1,Moderate,14.7,1,0,42.4,0.9,
Renault,ZOE Q210 Intens,22.12.2014,29,65,4,Winter tires,1,1,0,Moderate,14.5,1,0,49.3,0.7,
Renault,ZOE Q210 Intens,22.12.2014,74,65,13,Winter tires,1,1,0,Normal,18.1,1,0,32.1,4.3,
Renault,ZOE Q210 Intens,20.12.2014,298,65,51,Winter tires,1,1,1,Normal,17.1,1,0,39.2,3.3,
Renault,ZOE Q210 Intens,14.12.2014,87,65,15,Winter tires,0,0,1,Moderate,17.3,1,0,40.1,3.5,
Renault,ZOE Q210 Intens,12.12.2014,56,65,7,Winter tires,0,0,1,Moderate,13.9,1,0,59.2,0.1,
Renault,ZOE Q210 Intens,12.12.2014,93,65,15,Winter tires,1,0,1,Moderate,17.2,1,0,53.5,3.4,
Renault,ZOE Q210 Intens,11.12.2014,55,65,7,Winter tires,1,0,1,Moderate,14,1,0,49.3,0.2,
Renault,ZOE Q210 Intens,10.12.2014,127,65,24,Winter tires,1,0,1,Normal,19.5,1,0,36.2,5.7,
Renault,ZOE Q210 Intens,07.12.2014,89,65,16,Winter tires,1,0,1,Moderate,17.9,1,0,32.1,4.1,
Renault,ZOE Q210 Intens,05.12.2014,182,65,32,Winter tires,1,1,1,Normal,17.8,1,0,39.4,4,
Renault,ZOE Q210 Intens,01.12.2014,61,65,10,Winter tires,1,0,1,Moderate,16.4,1,0,33.2,2.6,
Renault,ZOE Q210 Intens,30.11.2014,169,65,28,Winter tires,1,1,1,Moderate,17,1,0,47.9,3.2,
Renault,ZOE Q210 Intens,27.11.2014,189,65,31,Winter tires,1,1,1,Moderate,16.4,1,0,48.3,2.6,
Renault,ZOE Q210 Intens,25.11.2014,75,65,12,Winter tires,1,0,1,Moderate,17,1,0,30,3.2,
Renault,ZOE Q210 Intens,21.11.2014,74,65,12,Winter tires,0,1,1,Normal,16.9,1,0,39.9,3.1,
Renault,ZOE Q210 Intens,20.11.2014,85,65,14,Winter tires,1,1,0,Normal,17.5,1,0,42.8,3.7,
Renault,ZOE Q210 Intens,18.11.2014,92,65,15,Winter tires,1,0,1,Moderate,17.4,1,0,30.1,3.6,
Renault,ZOE Q210 Intens,13.11.2014,50,65,7.5,Winter tires,1,0,1,Moderate,14.9,1,0,33.3,1.1,
Renault,ZOE Q210 Intens,11.11.2014,91,65,15,Winter tires,1,1,1,Moderate,17.3,1,0,35,3.5,
Renault,ZOE Q210 Intens,07.11.2014,130,65,21,Winter tires,1,1,1,Moderate,16.3,1,0,36.8,2.5,
Renault,ZOE Q210 Intens,02.11.2014,156,65,22,Winter tires,1,1,1,Moderate,14.3,0,0,42.5,0.5,
Renault,ZOE Q210 Intens,30.10.2014,120,65,19,Summer tires,1,0,1,Moderate,16.3,1,0,32.5,2.5,
Renault,ZOE Q210 Intens,28.10.2014,81,65,13.9,Summer tires,1,0,1,Moderate,17.6,1,0,34.2,3.8,
Renault,ZOE Q210 Intens,26.10.2014,91,65,15,Summer tires,1,0,1,Moderate,16.5,1,0,34,2.7,
Renault,ZOE Q210 Intens,24.10.2014,200,65,34,Summer tires,1,0,1,Moderate,17.5,1,0,31.1,3.7,
Renault,ZOE Q210 Intens,17.10.2014,113,65,16,Summer tires,1,1,0,Moderate,14.2,0,0,47.7,0.4,
Renault,ZOE Q210 Intens,16.10.2014,43,65,6,Summer tires,1,1,0,Normal,14.1,0,0,32.2,0.3,
Renault,ZOE Q210 Intens,15.10.2014,85,65,10,Summer tires,1,0,0,Moderate,12.9,0,0,26.4,-0.9,
Renault,ZOE Q210 Intens,13.10.2014,101,65,13.2,Summer tires,1,0,0,Moderate,13.1,0,0,26.7,-0.7,
Renault,ZOE Q210 Intens,09.10.2014,99,65,14,Summer tires,1,0,1,Moderate,14,0,0,39.7,0.2,
Renault,ZOE Q210 Intens,08.10.2014,106,65,14,Summer tires,1,0,1,Moderate,13.8,0,0,41.4,0,
Renault,ZOE Q210 Intens,06.10.2014,100,65,15,Summer tires,0,0,1,Moderate,15.4,0,0,42.8,1.6,
Renault,ZOE Q210 Intens,04.10.2014,113,65,17,Summer tires,0,0,1,Normal,15.8,0,0,44.9,2,
Renault,ZOE Q210 Intens,02.10.2014,117,65,15,Summer tires,1,0,1,Moderate,12.6,0,0,29.7,-1.2,
Renault,ZOE Q210 Intens,30.09.2014,74,65,10,Summer tires,1,0,1,Moderate,14.6,0,0,32,0.8,
Renault,ZOE Q210 Intens,27.09.2014,252,65,37,Summer tires,1,0,1,Moderate,14.8,0,0,39.7,1,
Renault,ZOE Q210 Intens,25.09.2014,113,65,14,Summer tires,1,0,1,Moderate,13,0,0,32.9,-0.8,
Renault,ZOE Q210 Intens,24.09.2014,103,65,16,Summer tires,1,0,1,Normal,15.9,0,0,37.9,2.1,
Renault,ZOE Q210 Intens,22.09.2014,67,65,9,Summer tires,1,0,1,Moderate,14.4,0,0,31.2,0.6,
Renault,ZOE Q210 Intens,19.09.2014,80,65,9,Summer tires,1,0,0,Moderate,12.1,0,0,26.7,-1.7,
Renault,ZOE Q210 Intens,18.09.2014,102,65,14,Summer tires,1,0,1,Moderate,14.5,0,0,32,0.7,
Renault,ZOE Q210 Intens,15.09.2014,56,65,8,Summer tires,0,1,1,Moderate,15.1,0,0,51.7,1.3,
Renault,ZOE Q210 Intens,15.09.2014,123,65,18,Summer tires,1,1,1,Normal,15.2,0,0,46.7,1.4,
Renault,ZOE Q210 Intens,14.09.2014,81,65,14,Summer tires,1,1,0,Fast,18.2,1,0,33.6,4.4,
Renault,ZOE Q210 Intens,13.09.2014,117,65,18,Summer tires,1,0,1,Normal,15.7,0,0,46.2,1.9,
Renault,ZOE Q210 Intens,26.06.2020,372.2,43,56,Summer tires,1,0,1,Normal,15,1,0,38.3,1.2,
Renault,ZOE Q210 Intens,01.06.2020,801.6,43,122,Summer tires,1,1,1,Normal,15.2,1,0,41.2,1.4,Autobahn 130; Temp. über 10°
Renault,ZOE Q210 Intens,01.05.2020,625.9,43,92,Summer tires,1,0,1,Normal,14.7,1,0,38.2,0.9,
Renault,ZOE Q210 Intens,01.04.2020,727.4,43,117,Winter tires,1,0,1,Normal,16.1,1,1,35.3,2.3,
Renault,ZOE Q210 Intens,01.03.2020,882,43,157,Winter tires,1,1,1,Normal,17.8,1,1,46.9,4,Teils mit Sonne gelade; Autobahn max 120; Temp über 0;
Renault,ZOE Q210 Intens,01.02.2020,632.4,43,115,Winter tires,1,0,1,Normal,18.2,1,1,40.9,4.4,Nur Kurzstrecken; um ca. 0°
Renault,ZOE Q210 Intens,01.01.2020,1259,43,240,Winter tires,1,1,1,Normal,19,1,1,35.3,5.2,Meist zu Hause geladen; Autobahn 120; Temp. um 0°
Renault,ZOE Q210 Intens,02.12.2019,1228.1,43,210,Winter tires,1,1,1,Normal,17.1,1,1,41.6,3.3,Autobahn 110; Meist zu Hause geladen; Temp um 0°
Renault,ZOE Q210 Intens,01.11.2019,687.4,43,108,Winter tires,1,0,1,Normal,15.8,1,0,34.6,2,Meist kostenlos geladen;
Renault,ZOE Q210 Intens,01.10.2019,514.1,43,78,Summer tires,1,0,1,Normal,15.3,1,0,37.2,1.5,ausschließlich kostenlos geladen;
Renault,ZOE Q210 Intens,01.09.2019,778.9,43,109,Summer tires,1,1,1,Normal,14,1,0,41.8,0.2,Meist kostenlos geladen; Autobahn 110;
Renault,ZOE Q210 Intens,01.08.2019,791,43,111,Summer tires,1,1,1,Normal,14,1,0,42.6,0.2,kostenlos oder mit überschüssigem Solarstrom geladen; Autobahn 110;
Renault,ZOE Q210 Intens,01.07.2019,711,43,99,Summer tires,1,0,1,Normal,14,1,0,42.1,0.2,Oft kostenlos geladen; Urlaubsfahrt mit einigen Pässen; Temp. meist über 20°
Renault,ZOE Q210 Intens,01.06.2019,529.1,43,81,Summer tires,1,1,1,Normal,15.3,1,0,41,1.5,Kostenlos an Solaranlage geladen;
Renault,ZOE Q210 Intens,01.05.2019,297.4,43,48,Summer tires,1,0,1,Normal,16.1,1,0,35.2,2.3,Meist zu Hause geladen; Temp. zw. 0° und 20°
Renault,ZOE Q210 Intens,01.04.2019,344,43,51,Winter tires,1,0,1,Normal,15.2,1,0,29.1,1.4,teils kostenlos geladen; viele Kurzstrecken;
Renault,ZOE Q210 Intens,01.03.2019,976.7,43,163,Winter tires,1,0,1,Moderate,16.7,1,0,36.1,2.9,kostenlos oder für 1€ geladen;
Renault,ZOE Q210 Intens,01.02.2019,496.2,43,100,Winter tires,1,0,1,Normal,20.2,1,0,34.4,6.4,Kalt!; Kurzstrecken; je für 1€ geladen
Renault,ZOE Q210 Intens,08.01.2019,110.4,43,25,Winter tires,1,0,1,Normal,23.4,1,0,26.5,9.6,Eintrag wegen Batteriewechsel; Schneematsch; Nur Kurzstrecken;
